date,hour,location,pm2_5,temperature,humidity
2025-03-01,7,New Delhi-8118,70.0,29.8,59.0
2025-03-01,8,New Delhi-8118,67.0,31.1,53.2
2025-03-01,9,New Delhi-8118,62.0,31.2,61.1
2025-03-01,10,New Delhi-8118,57.0,35.7,49.2
2025-03-01,11,New Delhi-8118,61.0,37.5,49.6
2025-03-01,12,New Delhi-8118,42.0,33.5,50.9
2025-03-01,13,New Delhi-8118,44.0,35.1,47.0
2025-03-01,14,New Delhi-8118,44.0,32.2,49.2
2025-03-01,15,New Delhi-8118,54.0,31.0,51.4
2025-03-01,16,New Delhi-8118,62.0,27.7,52.3
2025-03-01,17,New Delhi-8118,74.0,26.6,59.7
2025-03-01,18,New Delhi-8118,75.0,25.8,55.5
2025-03-01,19,New Delhi-8118,77.0,19.8,52.9
2025-03-01,20,New Delhi-8118,72.0,19.8,68.4
2025-03-01,21,New Delhi-8118,71.0,15.9,66.9
2025-03-01,22,New Delhi-8118,60.0,15.4,63.1
2025-03-01,23,New Delhi-8118,55.0,18.1,56.7
2025-03-02,0,New Delhi-8118,53.0,13.0,67.9
2025-03-02,1,New Delhi-8118,50.0,18.2,60.8
2025-03-02,2,New Delhi-8118,45.0,16.9,55.3
2025-03-02,3,New Delhi-8118,57.0,18.0,69.6
2025-03-02,4,New Delhi-8118,61.0,19.2,53.2
2025-03-02,5,New Delhi-8118,56.0,24.8,51.9
2025-03-02,6,New Delhi-8118,36.0,22.4,64.8
2025-03-02,7,New Delhi-8118,20.0,30.1,61.4
2025-03-02,8,New Delhi-8118,16.0,28.6,49.9
2025-03-02,9,New Delhi-8118,12.0,29.3,49.7
2025-03-02,10,New Delhi-8118,18.0,35.5,48.7
2025-03-02,11,New Delhi-8118,20.0,35.2,52.6
2025-03-02,12,New Delhi-8118,19.0,33.1,47.3
2025-03-02,13,New Delhi-8118,27.0,32.5,59.3
2025-03-02,14,New Delhi-8118,31.0,31.1,50.8
2025-03-02,15,New Delhi-8118,39.0,33.2,54.1
2025-03-02,16,New Delhi-8118,49.0,32.1,61.7
2025-03-02,17,New Delhi-8118,61.0,25.3,49.4
2025-03-02,18,New Delhi-8118,64.0,22.3,64.4
2025-03-02,19,New Delhi-8118,84.0,22.8,60.2
2025-03-02,20,New Delhi-8118,68.0,22.4,55.6
2025-03-02,21,New Delhi-8118,69.0,18.6,66.4
2025-03-02,22,New Delhi-8118,67.0,18.8,52.8
2025-03-02,23,New Delhi-8118,60.0,13.4,68.9
2025-03-03,0,New Delhi-8118,49.0,13.8,55.2
2025-03-03,1,New Delhi-8118,55.0,13.3,69.7
2025-03-03,2,New Delhi-8118,65.0,16.2,53.3
2025-03-03,3,New Delhi-8118,109.0,18.6,67.4
2025-03-03,4,New Delhi-8118,104.0,17.5,67.0
2025-03-03,5,New Delhi-8118,55.0,19.7,65.2
2025-03-03,6,New Delhi-8118,52.0,23.8,56.3
2025-03-03,7,New Delhi-8118,44.0,30.4,52.9
2025-03-03,8,New Delhi-8118,40.0,27.9,65.2
2025-03-03,9,New Delhi-8118,54.0,34.8,49.2
2025-03-03,10,New Delhi-8118,41.0,31.9,53.5
2025-03-03,11,New Delhi-8118,37.0,34.7,58.3
2025-03-03,12,New Delhi-8118,33.0,34.4,46.9
2025-03-03,13,New Delhi-8118,48.0,34.4,44.6
2025-03-03,14,New Delhi-8118,50.0,35.4,59.7
2025-03-03,15,New Delhi-8118,58.0,34.8,44.8
2025-03-03,16,New Delhi-8118,63.0,30.2,46.7
2025-03-03,17,New Delhi-8118,66.0,27.1,60.5
2025-03-03,18,New Delhi-8118,70.0,26.1,63.5
2025-03-03,19,New Delhi-8118,76.0,21.1,62.2
2025-03-03,20,New Delhi-8118,82.0,19.6,70.1
2025-03-03,21,New Delhi-8118,60.0,15.6,53.4
2025-03-03,22,New Delhi-8118,47.0,13.6,72.0
2025-03-03,23,New Delhi-8118,50.0,18.0,62.9
2025-03-04,0,New Delhi-8118,59.0,17.9,66.0
2025-03-04,1,New Delhi-8118,64.0,17.7,64.7
2025-03-04,2,New Delhi-8118,68.0,15.2,71.8
2025-03-04,3,New Delhi-8118,67.0,17.0,52.8
2025-03-04,4,New Delhi-8118,56.0,19.0,50.9
2025-03-04,5,New Delhi-8118,58.0,23.9,65.2
2025-03-04,6,New Delhi-8118,52.0,24.4,52.4
2025-03-04,7,New Delhi-8118,47.0,25.2,59.4
2025-03-04,8,New Delhi-8118,46.0,30.3,55.1
2025-03-04,9,New Delhi-8118,42.0,30.0,47.8
2025-03-04,10,New Delhi-8118,33.0,35.4,58.7
2025-03-04,11,New Delhi-8118,33.0,34.2,61.0
2025-03-04,12,New Delhi-8118,34.0,33.2,55.5
2025-03-04,13,New Delhi-8118,32.0,37.4,54.9
2025-03-04,14,New Delhi-8118,28.0,36.5,61.7
2025-03-04,15,New Delhi-8118,36.0,30.1,64.2
2025-03-04,16,New Delhi-8118,35.0,30.5,56.5
2025-03-04,17,New Delhi-8118,42.0,26.7,52.5
2025-03-04,18,New Delhi-8118,35.0,22.2,53.3
2025-03-04,19,New Delhi-8118,35.0,23.1,65.9
2025-03-04,20,New Delhi-8118,35.0,19.7,51.4
2025-03-04,21,New Delhi-8118,35.0,15.4,55.9
2025-03-04,22,New Delhi-8118,39.0,19.2,51.1
2025-03-04,23,New Delhi-8118,30.0,17.9,55.8
2025-03-05,0,New Delhi-8118,28.0,12.1,59.8
2025-03-05,1,New Delhi-8118,34.0,14.1,71.3
2025-03-05,2,New Delhi-8118,48.0,18.2,65.3
2025-03-05,3,New Delhi-8118,45.0,18.8,51.7
2025-03-05,4,New Delhi-8118,33.0,17.9,62.6
2025-03-05,5,New Delhi-8118,33.0,24.6,59.8
2025-03-05,6,New Delhi-8118,34.0,25.9,52.6
2025-03-05,7,New Delhi-8118,30.0,26.7,58.6
2025-03-05,8,New Delhi-8118,15.0,30.3,47.4
2025-03-05,9,New Delhi-8118,20.0,29.9,49.8
2025-03-05,10,New Delhi-8118,17.0,33.5,60.6
2025-03-05,11,New Delhi-8118,16.0,34.4,50.9
2025-03-05,12,New Delhi-8118,14.0,37.6,52.8
2025-03-05,13,New Delhi-8118,23.0,34.4,49.4
2025-03-05,14,New Delhi-8118,34.0,33.8,62.1
2025-03-05,15,New Delhi-8118,28.0,29.8,49.2
2025-03-05,16,New Delhi-8118,33.0,28.7,55.1
2025-03-05,17,New Delhi-8118,33.0,26.2,57.1
2025-03-05,18,New Delhi-8118,41.0,22.2,54.1
2025-03-05,19,New Delhi-8118,50.0,24.8,56.8
2025-03-05,20,New Delhi-8118,47.0,22.8,54.0
2025-03-05,21,New Delhi-8118,52.0,20.2,65.5
2025-03-05,22,New Delhi-8118,59.0,18.7,51.5
2025-03-05,23,New Delhi-8118,63.0,16.1,56.8
2025-03-06,0,New Delhi-8118,57.0,15.8,61.5
2025-03-06,1,New Delhi-8118,51.0,16.6,65.3
2025-03-06,2,New Delhi-8118,52.0,14.9,60.9
2025-03-06,3,New Delhi-8118,68.0,20.4,64.8
2025-03-06,4,New Delhi-8118,56.0,19.9,57.4
2025-03-06,5,New Delhi-8118,51.0,19.6,60.1
2025-03-06,6,New Delhi-8118,40.0,22.5,54.2
2025-03-06,7,New Delhi-8118,37.0,26.0,57.6
2025-03-06,8,New Delhi-8118,27.0,31.1,48.4
2025-03-06,9,New Delhi-8118,19.0,33.4,45.1
2025-03-06,10,New Delhi-8118,18.0,30.8,48.7
2025-03-06,11,New Delhi-8118,17.0,37.1,47.0
2025-03-06,12,New Delhi-8118,10.0,36.0,45.1
2025-03-06,13,New Delhi-8118,19.0,34.5,49.3
2025-03-06,14,New Delhi-8118,43.0,31.5,58.2
2025-03-06,15,New Delhi-8118,57.0,29.4,53.7
2025-03-06,16,New Delhi-8118,61.0,29.6,53.5
2025-03-06,17,New Delhi-8118,76.0,28.3,58.8
2025-03-06,18,New Delhi-8118,100.0,24.8,65.3
2025-03-06,19,New Delhi-8118,123.0,22.8,59.9
2025-03-06,20,New Delhi-8118,129.0,18.7,50.8
2025-03-06,21,New Delhi-8118,111.0,20.1,55.5
2025-03-06,22,New Delhi-8118,99.0,13.9,54.2
2025-03-06,23,New Delhi-8118,100.0,15.4,56.7
2025-03-07,0,New Delhi-8118,124.0,12.6,57.1
2025-03-07,1,New Delhi-8118,136.0,13.6,67.1
2025-03-07,2,New Delhi-8118,248.0,15.4,57.0
2025-03-07,3,New Delhi-8118,190.0,15.7,66.5
2025-03-07,4,New Delhi-8118,109.0,21.3,54.8
2025-03-07,5,New Delhi-8118,62.0,23.8,55.5
2025-03-07,6,New Delhi-8118,74.0,22.6,59.8
2025-03-07,7,New Delhi-8118,64.0,30.3,57.2
2025-03-07,8,New Delhi-8118,41.0,27.7,57.7
2025-03-07,9,New Delhi-8118,27.0,30.9,47.5
2025-03-07,10,New Delhi-8118,23.0,35.7,54.2
2025-03-07,11,New Delhi-8118,26.0,37.5,43.4
2025-03-07,12,New Delhi-8118,25.0,35.6,52.2
2025-03-07,13,New Delhi-8118,31.0,33.9,53.7
2025-03-07,14,New Delhi-8118,49.0,33.6,50.3
2025-03-07,15,New Delhi-8118,85.0,33.9,46.3
2025-03-07,16,New Delhi-8118,120.0,27.4,58.8
2025-03-07,17,New Delhi-8118,91.0,28.8,45.7
2025-03-07,18,New Delhi-8118,107.0,22.2,58.5
2025-03-07,19,New Delhi-8118,89.0,20.2,54.6
2025-03-07,20,New Delhi-8118,122.0,18.6,57.2
2025-03-07,21,New Delhi-8118,107.0,15.0,54.4
2025-03-07,22,New Delhi-8118,119.0,16.3,55.4
2025-03-07,23,New Delhi-8118,88.0,17.2,53.9
2025-03-08,0,New Delhi-8118,89.0,16.2,61.5
2025-03-08,1,New Delhi-8118,92.0,15.4,52.9
2025-03-08,2,New Delhi-8118,99.0,15.1,68.4
2025-03-08,3,New Delhi-8118,100.0,20.5,50.3
2025-03-08,4,New Delhi-8118,73.0,17.4,56.3
2025-03-08,5,New Delhi-8118,56.0,23.8,59.2
2025-03-08,6,New Delhi-8118,48.0,26.6,56.8
2025-03-08,7,New Delhi-8118,27.0,25.0,64.9
2025-03-08,8,New Delhi-8118,24.0,27.0,54.2
2025-03-08,9,New Delhi-8118,23.0,30.5,47.6
2025-03-08,10,New Delhi-8118,26.0,35.4,43.5
2025-03-08,11,New Delhi-8118,27.0,34.4,45.6
2025-03-08,12,New Delhi-8118,41.0,37.3,61.1
2025-03-08,13,New Delhi-8118,36.0,34.2,57.3
2025-03-08,14,New Delhi-8118,49.0,35.7,43.0
2025-03-08,15,New Delhi-8118,77.0,32.1,50.0
2025-03-08,16,New Delhi-8118,72.0,29.8,51.8
2025-03-08,17,New Delhi-8118,63.0,26.6,52.3
2025-03-08,18,New Delhi-8118,76.0,24.5,56.5
2025-03-08,19,New Delhi-8118,90.0,24.2,49.7
2025-03-08,20,New Delhi-8118,93.0,19.9,58.0
2025-03-08,21,New Delhi-8118,88.0,15.3,66.4
2025-03-08,22,New Delhi-8118,86.0,14.4,66.9
2025-03-08,23,New Delhi-8118,88.0,16.4,65.8
2025-03-09,0,New Delhi-8118,100.0,17.8,68.3
2025-03-09,1,New Delhi-8118,118.0,16.4,58.6
2025-03-09,2,New Delhi-8118,117.0,15.7,53.0
2025-03-09,3,New Delhi-8118,149.0,16.0,72.0
2025-03-09,4,New Delhi-8118,138.0,18.9,69.8
2025-03-09,5,New Delhi-8118,86.0,25.2,54.5
2025-03-09,6,New Delhi-8118,66.0,23.9,58.1
2025-03-09,7,New Delhi-8118,61.0,27.1,46.8
2025-03-09,8,New Delhi-8118,51.0,29.5,61.7
2025-03-09,9,New Delhi-8118,45.0,33.1,47.7
2025-03-09,10,New Delhi-8118,40.0,35.2,53.6
2025-03-09,11,New Delhi-8118,41.0,32.2,57.3
2025-03-09,12,New Delhi-8118,48.0,34.0,45.4
2025-03-09,13,New Delhi-8118,56.0,33.9,60.7
2025-03-09,14,New Delhi-8118,62.0,34.7,53.0
2025-03-09,15,New Delhi-8118,75.0,31.3,60.6
2025-03-09,16,New Delhi-8118,79.0,27.9,61.6
2025-03-09,17,New Delhi-8118,88.0,29.1,54.3
2025-03-09,18,New Delhi-8118,100.0,25.6,52.9
2025-03-09,19,New Delhi-8118,88.0,24.1,52.6
2025-03-09,20,New Delhi-8118,92.0,20.8,52.3
2025-03-09,21,New Delhi-8118,94.0,16.0,63.5
2025-03-09,22,New Delhi-8118,92.0,14.1,71.6
2025-03-09,23,New Delhi-8118,106.0,18.2,52.1
2025-03-10,0,New Delhi-8118,104.0,13.2,62.6
2025-03-10,1,New Delhi-8118,105.0,16.1,61.0
2025-03-10,2,New Delhi-8118,135.0,14.6,66.3
2025-03-10,3,New Delhi-8118,151.0,18.3,58.8
2025-03-10,4,New Delhi-8118,122.0,19.7,67.1
2025-03-10,5,New Delhi-8118,103.0,21.1,58.7
2025-03-10,6,New Delhi-8118,80.0,27.0,53.9
2025-03-10,7,New Delhi-8118,74.0,26.8,62.3
2025-03-10,8,New Delhi-8118,57.0,27.6,50.5
2025-03-10,9,New Delhi-8118,53.0,33.2,47.5
2025-03-10,10,New Delhi-8118,51.0,34.9,49.4
2025-03-10,11,New Delhi-8118,52.0,32.1,51.6
2025-03-10,12,New Delhi-8118,56.0,34.7,44.4
2025-03-10,13,New Delhi-8118,58.0,34.3,58.6
2025-03-10,14,New Delhi-8118,64.0,34.4,48.5
2025-03-10,15,New Delhi-8118,87.0,29.8,51.6
2025-03-10,16,New Delhi-8118,85.0,28.8,58.0
2025-03-10,17,New Delhi-8118,105.0,29.4,60.4
2025-03-10,18,New Delhi-8118,112.0,26.8,48.7
2025-03-10,19,New Delhi-8118,123.0,22.6,59.2
2025-03-10,20,New Delhi-8118,118.0,21.9,60.5
2025-03-10,21,New Delhi-8118,114.0,19.9,52.6
2025-03-10,22,New Delhi-8118,119.0,17.4,53.5
2025-03-10,23,New Delhi-8118,114.0,18.0,63.4
2025-03-11,0,New Delhi-8118,121.0,14.0,65.6
2025-03-11,1,New Delhi-8118,128.0,17.4,59.6
2025-03-11,2,New Delhi-8118,147.0,19.3,51.9
2025-03-11,3,New Delhi-8118,166.0,16.0,58.8
2025-03-11,4,New Delhi-8118,152.0,20.3,59.8
2025-03-11,5,New Delhi-8118,111.0,25.1,49.7
2025-03-11,6,New Delhi-8118,88.0,27.5,53.6
2025-03-11,7,New Delhi-8118,61.0,28.5,58.2
2025-03-11,8,New Delhi-8118,59.0,31.4,58.5
2025-03-11,9,New Delhi-8118,48.0,29.9,53.9
2025-03-11,10,New Delhi-8118,66.0,31.1,46.4
2025-03-11,11,New Delhi-8118,46.0,37.5,55.6
2025-03-11,12,New Delhi-8118,71.0,36.0,44.8
2025-03-11,13,New Delhi-8118,64.0,32.1,44.0
2025-03-11,14,New Delhi-8118,69.0,34.8,62.0
2025-03-11,15,New Delhi-8118,85.0,32.0,46.7
2025-03-11,16,New Delhi-8118,93.0,32.7,62.2
2025-03-11,17,New Delhi-8118,119.0,30.0,53.0
2025-03-11,18,New Delhi-8118,117.0,26.9,58.5
2025-03-11,19,New Delhi-8118,119.0,22.8,48.8
2025-03-11,20,New Delhi-8118,142.0,19.0,50.9
2025-03-11,21,New Delhi-8118,173.0,20.9,61.5
2025-03-11,22,New Delhi-8118,163.0,16.7,64.1
2025-03-11,23,New Delhi-8118,163.0,13.9,66.7
2025-03-12,0,New Delhi-8118,163.0,15.4,52.5
2025-03-12,1,New Delhi-8118,153.0,13.1,66.3
2025-03-12,2,New Delhi-8118,147.0,14.6,57.4
2025-03-12,3,New Delhi-8118,214.0,16.3,68.9
2025-03-12,4,New Delhi-8118,99.0,20.7,51.2
2025-03-12,5,New Delhi-8118,65.0,23.3,53.7
2025-03-12,6,New Delhi-8118,82.0,27.3,48.1
2025-03-12,7,New Delhi-8118,66.0,26.7,63.6
2025-03-12,8,New Delhi-8118,45.0,32.0,61.6
2025-03-12,9,New Delhi-8118,29.0,30.2,47.3
2025-03-12,10,New Delhi-8118,29.0,35.4,51.8
2025-03-12,11,New Delhi-8118,34.0,35.4,47.5
2025-03-12,12,New Delhi-8118,37.0,34.6,60.1
2025-03-12,13,New Delhi-8118,42.0,31.7,61.1
2025-03-12,14,New Delhi-8118,50.0,36.2,44.1
2025-03-12,15,New Delhi-8118,66.0,31.9,53.2
2025-03-12,16,New Delhi-8118,70.0,28.5,56.4
2025-03-12,17,New Delhi-8118,81.0,25.0,65.5
2025-03-12,18,New Delhi-8118,71.0,22.0,56.1
2025-03-12,19,New Delhi-8118,61.0,25.1,64.5
2025-03-12,20,New Delhi-8118,60.0,17.7,59.3
2025-03-12,21,New Delhi-8118,60.0,19.5,52.9
2025-03-12,22,New Delhi-8118,60.0,16.5,65.8
2025-03-12,23,New Delhi-8118,71.0,18.2,59.3
2025-03-13,0,New Delhi-8118,89.0,16.9,52.2
2025-03-13,1,New Delhi-8118,111.0,14.2,69.3
2025-03-13,2,New Delhi-8118,164.0,17.9,55.2
2025-03-13,3,New Delhi-8118,159.0,15.5,63.1
2025-03-13,4,New Delhi-8118,137.0,21.8,53.5
2025-03-13,5,New Delhi-8118,104.0,24.4,57.5
2025-03-13,6,New Delhi-8118,88.0,23.8,66.6
2025-03-13,7,New Delhi-8118,70.0,28.1,58.2
2025-03-13,8,New Delhi-8118,62.0,29.8,60.9
2025-03-13,9,New Delhi-8118,54.0,30.7,61.3
2025-03-13,10,New Delhi-8118,48.0,36.4,52.8
2025-03-13,11,New Delhi-8118,45.0,33.5,44.1
2025-03-13,12,New Delhi-8118,49.0,36.1,49.9
2025-03-13,13,New Delhi-8118,75.0,35.5,58.2
2025-03-13,14,New Delhi-8118,89.0,34.1,50.0
2025-03-13,15,New Delhi-8118,60.0,34.2,47.7
2025-03-13,16,New Delhi-8118,58.0,32.1,58.5
2025-03-13,17,New Delhi-8118,57.0,25.6,53.9
2025-03-13,18,New Delhi-8118,61.0,22.6,66.7
2025-03-13,19,New Delhi-8118,102.0,25.3,60.1
2025-03-13,20,New Delhi-8118,111.0,20.3,65.9
2025-03-13,21,New Delhi-8118,116.0,16.1,63.2
2025-03-13,22,New Delhi-8118,96.0,14.8,53.7
2025-03-13,23,New Delhi-8118,106.0,14.1,54.4
2025-03-14,0,New Delhi-8118,135.0,13.4,64.6
2025-03-14,1,New Delhi-8118,131.0,14.8,54.6
2025-03-14,2,New Delhi-8118,132.0,14.4,61.1
2025-03-14,3,New Delhi-8118,114.0,15.9,70.1
2025-03-14,4,New Delhi-8118,73.0,19.4,61.2
2025-03-14,5,New Delhi-8118,70.0,23.6,50.0
2025-03-14,6,New Delhi-8118,46.0,27.5,57.9
2025-03-14,7,New Delhi-8118,48.0,29.6,56.4
2025-03-14,8,New Delhi-8118,34.0,31.5,61.2
2025-03-14,9,New Delhi-8118,32.0,29.3,64.8
2025-03-14,10,New Delhi-8118,25.0,31.0,53.0
2025-03-14,11,New Delhi-8118,31.0,36.3,51.1
2025-03-14,12,New Delhi-8118,58.0,36.2,54.2
2025-03-14,13,New Delhi-8118,42.0,31.7,46.6
2025-03-14,14,New Delhi-8118,43.0,35.1,52.8
2025-03-14,15,New Delhi-8118,46.0,33.4,48.8
2025-03-14,16,New Delhi-8118,44.0,30.3,60.9
2025-03-14,17,New Delhi-8118,47.0,28.7,57.4
2025-03-14,18,New Delhi-8118,40.0,24.6,61.2
2025-03-14,19,New Delhi-8118,52.0,22.7,64.8
2025-03-14,20,New Delhi-8118,27.0,18.9,55.8
2025-03-14,21,New Delhi-8118,23.0,18.2,53.6
2025-03-14,22,New Delhi-8118,13.0,15.1,61.8
2025-03-14,23,New Delhi-8118,16.0,16.1,63.7
2025-03-15,0,New Delhi-8118,10.0,12.7,55.0
2025-03-15,1,New Delhi-8118,19.0,14.6,56.8
2025-03-15,2,New Delhi-8118,18.0,13.9,66.3
2025-03-15,3,New Delhi-8118,19.0,17.2,53.0
2025-03-15,4,New Delhi-8118,23.0,22.3,51.1
2025-03-15,5,New Delhi-8118,22.0,23.5,67.3
2025-03-15,6,New Delhi-8118,24.0,26.9,64.6
2025-03-15,7,New Delhi-8118,27.0,25.8,61.8
2025-03-15,8,New Delhi-8118,24.0,31.2,56.6
2025-03-15,9,New Delhi-8118,28.0,34.4,51.3
2025-03-15,10,New Delhi-8118,29.0,34.7,50.9
2025-03-15,11,New Delhi-8118,27.0,36.9,57.2
2025-03-15,12,New Delhi-8118,28.0,34.5,62.3
2025-03-15,13,New Delhi-8118,47.0,34.2,49.6
2025-03-15,14,New Delhi-8118,51.0,31.6,45.3
2025-03-15,15,New Delhi-8118,27.0,32.6,55.3
2025-03-15,16,New Delhi-8118,28.0,29.1,46.2
2025-03-15,17,New Delhi-8118,29.0,30.0,58.0
2025-03-15,18,New Delhi-8118,26.0,26.7,56.6
2025-03-15,19,New Delhi-8118,25.0,19.4,65.4
2025-03-15,20,New Delhi-8118,78.0,19.9,69.0
2025-03-15,21,New Delhi-8118,69.0,19.5,66.9
2025-03-15,22,New Delhi-8118,51.0,17.5,59.6
2025-03-15,23,New Delhi-8118,56.0,15.9,57.1
2025-03-16,0,New Delhi-8118,67.0,16.7,54.7
2025-03-16,1,New Delhi-8118,69.0,14.9,69.5
2025-03-16,2,New Delhi-8118,86.0,15.6,66.8
2025-03-16,3,New Delhi-8118,91.0,16.9,67.4
2025-03-16,4,New Delhi-8118,64.0,20.9,69.1
2025-03-16,5,New Delhi-8118,66.0,22.0,54.9
2025-03-16,6,New Delhi-8118,34.0,22.2,60.6
2025-03-16,7,New Delhi-8118,38.0,28.8,61.0
2025-03-16,8,New Delhi-8118,27.0,31.6,45.3
2025-03-16,9,New Delhi-8118,25.0,32.2,62.7
2025-03-16,10,New Delhi-8118,20.0,32.2,50.4
2025-03-16,11,New Delhi-8118,17.0,32.3,48.8
2025-03-16,12,New Delhi-8118,17.0,35.4,59.8
2025-03-16,13,New Delhi-8118,18.0,33.0,61.6
2025-03-16,14,New Delhi-8118,24.0,34.7,56.7
2025-03-16,15,New Delhi-8118,33.0,31.4,47.9
2025-03-16,16,New Delhi-8118,44.0,29.5,48.3
2025-03-16,17,New Delhi-8118,34.0,28.4,48.1
2025-03-16,18,New Delhi-8118,43.0,27.7,53.8
2025-03-16,19,New Delhi-8118,41.0,19.9,60.1
2025-03-16,20,New Delhi-8118,39.0,20.7,62.4
2025-03-16,21,New Delhi-8118,48.0,17.5,53.1
2025-03-16,22,New Delhi-8118,57.0,18.9,66.3
2025-03-16,23,New Delhi-8118,54.0,16.1,61.3
2025-03-17,0,New Delhi-8118,93.0,18.0,58.1
2025-03-17,1,New Delhi-8118,97.0,12.8,69.8
2025-03-17,2,New Delhi-8118,116.0,17.3,68.7
2025-03-17,3,New Delhi-8118,110.0,16.7,61.5
2025-03-17,4,New Delhi-8118,75.0,19.0,58.4
2025-03-17,5,New Delhi-8118,45.0,23.1,53.0
2025-03-17,6,New Delhi-8118,42.0,25.0,61.0
2025-03-17,7,New Delhi-8118,40.0,29.7,65.1
2025-03-17,8,New Delhi-8118,38.0,27.3,52.3
2025-03-17,9,New Delhi-8118,35.0,34.2,43.0
2025-03-17,10,New Delhi-8118,31.0,31.4,46.8
2025-03-17,11,New Delhi-8118,27.0,32.0,58.1
2025-03-17,12,New Delhi-8118,33.0,33.3,57.2
2025-03-17,13,New Delhi-8118,32.0,33.5,56.0
2025-03-17,14,New Delhi-8118,36.0,31.4,58.7
2025-03-17,15,New Delhi-8118,40.0,30.5,50.2
2025-03-17,16,New Delhi-8118,45.0,27.1,52.4
2025-03-17,17,New Delhi-8118,56.0,27.4,65.9
2025-03-17,18,New Delhi-8118,63.0,27.9,51.4
2025-03-17,19,New Delhi-8118,56.0,19.8,61.5
2025-03-17,20,New Delhi-8118,55.0,17.3,56.7
2025-03-17,21,New Delhi-8118,73.0,17.3,59.5
2025-03-17,22,New Delhi-8118,91.0,14.5,63.3
2025-03-17,23,New Delhi-8118,94.0,13.1,59.4
2025-03-18,0,New Delhi-8118,116.0,12.3,56.6
2025-03-18,1,New Delhi-8118,113.0,14.7,64.7
2025-03-18,2,New Delhi-8118,100.0,17.1,57.3
2025-03-18,3,New Delhi-8118,96.0,18.8,62.0
2025-03-18,4,New Delhi-8118,71.0,17.6,65.3
2025-03-18,5,New Delhi-8118,59.0,20.1,51.9
2025-03-18,6,New Delhi-8118,53.0,26.5,54.2
2025-03-18,7,New Delhi-8118,34.0,25.7,51.1
2025-03-18,8,New Delhi-8118,26.0,27.1,58.3
2025-03-18,9,New Delhi-8118,18.0,33.8,57.6
2025-03-18,10,New Delhi-8118,22.0,33.1,57.8
2025-03-18,11,New Delhi-8118,23.0,35.1,49.2
2025-03-18,12,New Delhi-8118,20.0,32.3,51.8
2025-03-18,13,New Delhi-8118,23.0,36.6,59.7
2025-03-18,14,New Delhi-8118,26.0,33.4,48.2
2025-03-18,15,New Delhi-8118,53.0,31.6,63.6
2025-03-18,16,New Delhi-8118,62.0,30.9,53.9
2025-03-18,17,New Delhi-8118,82.0,27.3,57.4
2025-03-18,18,New Delhi-8118,72.0,22.9,56.2
2025-03-18,19,New Delhi-8118,83.0,21.4,54.3
2025-03-18,20,New Delhi-8118,101.0,19.5,57.7
2025-03-18,21,New Delhi-8118,102.0,16.9,66.0
2025-03-18,22,New Delhi-8118,148.0,13.7,61.8
2025-03-18,23,New Delhi-8118,165.0,13.0,57.1
2025-03-19,0,New Delhi-8118,142.0,12.1,68.1
2025-03-19,1,New Delhi-8118,140.0,17.3,58.8
2025-03-19,2,New Delhi-8118,121.0,14.5,66.9
2025-03-19,3,New Delhi-8118,78.0,20.8,54.9
2025-03-19,4,New Delhi-8118,72.0,17.0,64.3
2025-03-19,5,New Delhi-8118,48.0,20.9,53.7
2025-03-19,6,New Delhi-8118,85.0,27.4,58.4
2025-03-19,7,New Delhi-8118,59.0,27.7,58.2
2025-03-19,8,New Delhi-8118,33.0,29.9,60.2
2025-03-19,9,New Delhi-8118,24.0,35.1,62.0
2025-03-19,10,New Delhi-8118,19.0,32.9,58.9
2025-03-19,11,New Delhi-8118,18.0,32.9,54.6
2025-03-19,12,New Delhi-8118,28.0,34.4,51.2
2025-03-19,13,New Delhi-8118,29.0,37.2,54.2
2025-03-19,14,New Delhi-8118,50.0,34.0,45.6
2025-03-19,15,New Delhi-8118,50.0,30.9,62.5
2025-03-19,16,New Delhi-8118,48.0,28.1,46.6
2025-03-19,17,New Delhi-8118,50.0,29.9,53.8
2025-03-19,18,New Delhi-8118,58.0,23.8,54.2
2025-03-19,19,New Delhi-8118,57.0,20.4,59.0
2025-03-19,20,New Delhi-8118,61.0,22.2,53.0
2025-03-19,21,New Delhi-8118,52.0,18.7,58.6
2025-03-19,22,New Delhi-8118,58.0,14.0,57.3
2025-03-19,23,New Delhi-8118,63.0,15.5,66.2
2025-03-20,0,New Delhi-8118,76.0,16.6,60.3
2025-03-20,1,New Delhi-8118,76.0,14.1,61.8
2025-03-20,2,New Delhi-8118,88.0,13.8,66.2
2025-03-20,3,New Delhi-8118,122.0,17.5,56.7
2025-03-20,4,New Delhi-8118,87.0,22.1,52.5
2025-03-20,5,New Delhi-8118,40.0,24.5,64.4
2025-03-20,6,New Delhi-8118,46.0,25.0,56.4
2025-03-20,7,New Delhi-8118,36.0,25.4,65.8
2025-03-20,8,New Delhi-8118,26.0,29.9,56.8
2025-03-20,9,New Delhi-8118,15.0,32.2,57.1
2025-03-20,10,New Delhi-8118,21.0,34.4,57.0
2025-03-20,11,New Delhi-8118,16.0,36.0,56.9
2025-03-20,12,New Delhi-8118,13.0,35.0,48.7
2025-03-20,13,New Delhi-8118,20.0,34.9,60.9
2025-03-20,14,New Delhi-8118,28.0,34.6,48.1
2025-03-20,15,New Delhi-8118,45.0,34.8,56.5
